jaar_week;datum_maandag;gemeente;domein_code;regeling_code;zaaktype;ingediend_aantal;ingediend_cumul;beschikt_aantal;beschikt_cumul;toegekend_aantal;toegekend_cumul;afgewezen_aantal;afgewezen_cumul;anders_afgehandeld_aantal;anders_afgehandeld_cumul;afgerond_aantal;afgerond_cumul;besch_totaal_eur;besch_totaal_cumul_eur;besch_schade_eur;besch_schade_cumul_eur;bet_schade_eur;bet_schade_cumul_eur;bet_totaal_eur;bet_totaal_cumul_eur;aos_gegrond_aantal;aos_gegrond_cumul;laad_dt
2023_01;2023-01-02;Stadskanaal;FYSIEK;FS;S;1;317;2;287;0;20;2;267;0;14;2;301;;30006941,59;;28283212,72;0;30987327,72;9800;56620951,59;;;2025-04-18T09:23:33
2023_01;2023-01-02;Stadskanaal;FYSIEK;VES;SV;0;6;1;5;0;2;1;3;0;0;1;5;35000;485000;35000;485000;35000;485000;35000;485000;;;2025-04-18T09:23:33
2023_01;2023-01-02;Tynaarlo;FYSIEK;FS;S;11;6125;15;4311;10;3895;5;416;1;1454;16;5765;7158007,627;8225156896;5968830,377;7687311144;6197676,63;7708036233;7500668,14;8263396096;;;2025-04-18T09:23:33
2023_01;2023-01-02;Tynaarlo;FYSIEK;VES;SV;44;4755;106;4301;91;3975;15;326;1;289;107;4590;5510000;583650000;5510000;583650000;5510000;583650000;5510000;583650000;;;2025-04-18T09:23:33
2023_01;2023-01-02;Veendam;FYSIEK;FS;S;9;9155;20;7367;11;6473;9;894;2;1310;22;8677;7935480,339;12040879893;6676404,819;11179136402;6937953,62;11202181082;8437936,62;12108705610;;;2025-04-18T09:23:33
2023_01;2023-01-02;Veendam;FYSIEK;VES;SV;11;2041;30;1708;25;1560;5;148;1;270;31;1978;1810000;287560000;1810000;287560000;1810000;287560000;1810000;287560000;;;2025-04-18T09:23:33
2023_01;2023-01-02;Veendam;WDL;WD;W;230;241;0;0;0;0;0;0;4;4;4;4;2569954,341;2569954,341;2444271,011;2444271,011;2444270,81;2444270,81;2569954,14;2569954,14;;;2025-04-18T09:23:33
2023_01;2023-01-02;Westerkwartier;FYSIEK;FS;S;15;10726;32;7634;17;6323;15;1311;4;2190;36;9824;23889931,79;14068720092;20725753,54;13058784158;22485820,62;13226513474;26101270,53;14305036939;;;2025-04-18T09:23:33
2023_01;2023-01-02;Westerkwartier;FYSIEK;VES;SV;55;7395;139;6609;116;6124;23;485;3;530;142;7139;7580000;980560000;7580000;980560000;7580000;980560000;7580000;980560000;;;2025-04-18T09:23:33
2023_01;2023-01-02;Westerkwartier;WDL;WD;W;0;1052;3;1042;0;0;3;1042;0;4;3;1046;180401,7268;213631426,7;164322,6868;202351440;164322,67;204969023,7;180401,71;216392428,4;;;2025-04-18T09:23:33
2023_01;2023-01-02;Westerwolde;FYSIEK;FS;S;1;962;4;895;0;125;4;770;0;18;4;913;283473,33;297902054,3;234431,54;277526895,6;234431,54;284341594,5;326523,05;475147940;;;2025-04-18T09:23:33
2023_02;2023-01-09;Aa en Hunze;FYSIEK;FS;S;4;1351;3;940;0;606;3;334;1;291;4;1231;1265006,17;1355798559;1049563,98;1237910270;1105378,62;1242055012;1332746,85;1362826984;;;2025-04-18T09:23:33
2023_02;2023-01-09;Aa en Hunze;FYSIEK;VES;SV;6;1151;12;1057;11;952;1;105;1;58;13;1115;1165000;127380000;1165000;127380000;1165000;127380000;1165000;127380000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Assen;FYSIEK;FS;S;0;404;3;354;0;32;3;322;0;15;3;369;14030,03;91009484,46;14030,03;84342944,9;14030,03;85897152,9;23998,03;119860643,5;;;2025-04-18T09:23:33
2023_02;2023-01-09;Eemsdelta;FYSIEK;FS;S;42;17959;64;13173;61;12163;3;1010;2;2319;66;15492;146770075,3;41133386726;130871977,1;37594400188;133158887,3;37692926070;151584095;41732340027;;;2025-04-18T09:23:33
2023_02;2023-01-09;Eemsdelta;FYSIEK;VES;SV;5;629;8;464;6;385;2;79;1;96;9;560;1800000;110665000;1800000;110665000;1800000;110665000;1800000;110665000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Eemsdelta;WDL;WD;W;22;20521;14;20075;0;0;14;20075;0;248;14;20323;3013612,065;8303271027;2807854,335;7915923892;2799656,29;5697305584;3006095,33;6038472934;;;2025-04-18T09:23:33
2023_02;2023-01-09;Groningen;FYSIEK;FS;S;146;54456;104;39664;92;36346;12;3318;52;9038;156;48702;349111221,6;94786902694;311087087,9;87187101723;314342124,7;87121933925;354575452,7;95049474610;;;2025-04-18T09:23:33
2023_02;2023-01-09;Groningen;FYSIEK;VES;SV;86;14307;219;10898;209;10271;10;627;18;2103;237;13001;41745000;3093060000;41745000;3093060000;41745000;3093060000;41745000;3093060000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Groningen;WDL;WD;W;29;26684;15;26254;0;0;15;26254;0;249;15;26503;2167381,552;5087325424;1995746,742;4827464183;2072233,4;2821525335;2252475,97;3274147938;;;2025-04-18T09:23:33
2023_02;2023-01-09;Het Hogeland;FYSIEK;FS;S;44;16136;54;12128;51;11384;3;744;2;1458;56;13586;174475310,2;36529296970;155957187,8;33666188463;161210118,9;33597295848;181740485,8;36813271441;;;2025-04-18T09:23:33
2023_02;2023-01-09;Het Hogeland;FYSIEK;VES;SV;8;1011;14;842;13;745;1;97;1;99;15;941;2005000;186380000;2005000;186380000;2005000;186380000;2005000;186380000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Het Hogeland;WDL;WD;W;5;21773;14;21428;0;0;14;21428;0;234;14;21662;2833760,216;6231876398;2570344,726;5929098581;2504911,24;4260765051;2766939,75;4811304036;;;2025-04-18T09:23:33
2023_02;2023-01-09;Midden-Groningen;FYSIEK;FS;S;83;18213;53;14389;45;13322;8;1067;0;1672;53;16061;128927099;35223961141;114792659,4;32258735292;114873848,1;31830749638;130958508;35115242973;;;2025-04-18T09:23:33
2023_02;2023-01-09;Midden-Groningen;FYSIEK;VES;SV;8;1452;19;1198;17;1049;2;149;0;151;19;1349;2830000;261200000;2830000;261200000;2830000;261200000;2830000;261200000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Midden-Groningen;WDL;WD;W;22;26029;27;25606;0;0;27;25606;0;203;27;25809;3850369,347;5803189987;3515111,457;5507987611;3532186,19;5661394279;3868350,63;5966420508;;;2025-04-18T09:23:33
2023_02;2023-01-09;Noardeast-Fryslân;FYSIEK;FS;S;0;323;1;205;0;126;1;79;0;84;1;289;496207,25;217565955,4;412898,57;198764910,4;451225,6;201176029,5;553628,81;221301223,4;;;2025-04-18T09:23:33
2023_02;2023-01-09;Noardeast-Fryslân;FYSIEK;VES;SV;1;434;2;407;2;379;0;28;0;22;2;429;120000;46840000;120000;46840000;120000;46840000;120000;46840000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Noordenveld;FYSIEK;FS;S;7;5123;10;3473;5;2951;5;522;7;1245;17;4718;6173172,68;5810097521;5095652,73;5377264025;5386100,02;5420471875;6637346,67;5920072660;;;2025-04-18T09:23:33
2023_02;2023-01-09;Noordenveld;FYSIEK;VES;SV;24;4533;61;4105;51;3803;10;302;0;302;61;4407;4330000;540740000;4330000;540740000;4330000;540995000;4330000;540995000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Oldambt;FYSIEK;FS;S;9;11988;11;9652;6;8335;5;1317;12;1595;23;11247;11863369,73;16765094166;9936082,53;15555640141;10332211,06;15715533845;12510346,96;16958696607;;;2025-04-18T09:23:33
2023_02;2023-01-09;Oldambt;FYSIEK;VES;SV;15;2316;16;1995;13;1867;3;128;2;262;18;2257;1530000;355620000;1530000;355620000;1530000;355620000;1530000;355620000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Oldambt;WDL;WD;W;0;956;1;950;0;0;1;950;0;5;1;955;60570,16628;155127088,8;51948,79628;146827157,9;51948,78;148563498,8;60570,15;156969604,3;;;2025-04-18T09:23:33
2023_02;2023-01-09;Ooststellingwerf;FYSIEK;FS;S;0;174;1;154;0;10;1;144;0;8;1;162;;13008740,84;;11789530,15;0;11789530,15;7000;41887715,84;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;IMS;IMS;BZ;155;4465;65;1317;0;0;65;1317;3;162;68;1479;21640356;458479346;21598188;457351632;21598188;459341008;21640356;460232846;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;WDL;WD;BZ;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;FYSIEK;VES;BZ;5;463;0;4;0;0;0;4;2;280;2;284;377100;4629900;375000;4620000;375000;4620000;377100;4629900;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;FYSIEK;FS;BZ;38;7357;55;3768;1;3;54;3765;2;703;57;4471;24140304,76;3539282895;19826789,56;2894138670;15489560,7;2616626183;19831476,62;3262715486;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;;;BZ;2;67;0;30;0;0;0;30;0;12;0;42;;7408870,35;;4480157,04;;4261988,04;;7408870,35;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;WDL;WD;BZ;1;10478;10;6042;0;0;10;6042;0;457;10;6499;;0;;0;;0;;0;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;IMS;IMS;IMS;999;55009;1723;46054;922;26789;801;19265;11;657;1734;46711;73523000;3590100000;73523000;3590100000;73558000;3588328000;73558000;3593100000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;FYSIEK;FS;S;1;1013;3;723;2;381;1;342;1;201;4;924;2224798,41;1665278356;2005322,54;1540104240;2474633,69;1484827450;2807439,09;1628807209;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;FYSIEK;VES;SV;2;326;2;309;1;277;1;32;0;10;2;319;125000;36275000;125000;36275000;125000;36275000;125000;36275000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Overig;WDL;WD;W;688;16512;133;12608;0;0;133;12608;7;467;140;13075;46913506,55;3139993941;44310058,62;2973543843;45101241,73;2754439127;47858751,49;2946065464;;;2025-04-18T09:23:33
2023_02;2023-01-09;Pekela;FYSIEK;FS;S;6;2867;11;2037;0;1208;11;829;2;555;13;2592;1343956,409;2282341934;1029677,199;2094807346;1008663,18;2117744560;1457794,8;2534353036;;;2025-04-18T09:23:33
2023_02;2023-01-09;Pekela;FYSIEK;VES;SV;2;803;8;699;7;642;1;57;1;69;9;768;1055000;146940000;1055000;146940000;1055000;146940000;1055000;146940000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Stadskanaal;FYSIEK;FS;S;0;317;0;287;0;20;0;267;0;14;0;301;;30006941,59;;28283212,72;0;30987327,72;9800;56630751,59;;;2025-04-18T09:23:33
2023_02;2023-01-09;Stadskanaal;FYSIEK;VES;SV;0;6;0;5;0;2;0;3;0;0;0;5;35000;520000;35000;520000;35000;520000;35000;520000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Tynaarlo;FYSIEK;FS;S;4;6129;8;4319;4;3899;4;420;5;1459;13;5778;6990470,047;8232147366;5823397,587;7693134542;6052243,84;7714088477;7329830,56;8270725927;;;2025-04-18T09:23:33
2023_02;2023-01-09;Tynaarlo;FYSIEK;VES;SV;22;4777;47;4348;44;4019;3;329;0;289;47;4637;4335000;587985000;4335000;587985000;4335000;587985000;4335000;587985000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Veendam;FYSIEK;FS;S;10;9165;12;7379;9;6482;3;897;2;1312;14;8691;7605351,099;12048485244;6373779,499;11185510181;6634536,86;11208815619;8087405,51;12116793016;;;2025-04-18T09:23:33
2023_02;2023-01-09;Veendam;FYSIEK;VES;SV;11;2052;18;1726;15;1575;3;151;0;270;18;1996;1535000;289095000;1535000;289095000;1535000;289095000;1535000;289095000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Veendam;WDL;WD;W;66;307;0;0;0;0;0;0;0;4;0;4;4197227,905;6767182,246;3992043,465;6436314,476;3992043,05;6436313,86;4197227,49;6767181,63;;;2025-04-18T09:23:33
2023_02;2023-01-09;Westerkwartier;FYSIEK;FS;S;16;10742;21;7655;8;6331;13;1324;4;2194;25;9849;23695037,67;14092415130;20536361,02;13079320519;22296428,1;13248809902;25906376,41;14330943315;;;2025-04-18T09:23:33
2023_02;2023-01-09;Westerkwartier;FYSIEK;VES;SV;32;7427;65;6674;55;6179;10;495;0;530;65;7204;6275000;986835000;6275000;986835000;6275000;986835000;6275000;986835000;;;2025-04-18T09:23:33
2023_02;2023-01-09;Westerkwartier;WDL;WD;W;1;1053;1;1043;0;0;1;1043;0;4;1;1047;141752,5586;213773179,2;128179,5286;202479619,5;128179,52;205097203,3;141752,55;216534180,9;;;2025-04-18T09:23:33
2023_02;2023-01-09;Westerwolde;FYSIEK;FS;S;0;962;0;895;0;125;0;770;0;18;0;913;283473,33;298185527,6;234431,54;277761327,2;234431,54;284576026,1;326523,05;475474463,1;;;2025-04-18T09:23:33
2023_03;2023-01-16;Aa en Hunze;FYSIEK;FS;S;6;1357;3;943;1;607;2;336;1;292;4;1235;1384688,26;1357183247;1145553,72;1239055824;1201368,36;1243256380;1452428,94;1364279413;;;2025-04-18T09:23:33
2023_03;2023-01-16;Aa en Hunze;FYSIEK;VES;SV;7;1158;11;1068;11;963;0;105;0;58;11;1126;1000000;128380000;1000000;128380000;1000000;128380000;1000000;128380000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Assen;FYSIEK;FS;S;0;404;0;354;0;32;0;322;1;16;1;370;14030,03;91023514,49;14030,03;84356974,93;14030,03;85911182,93;23998,03;119884641,5;;;2025-04-18T09:23:33
2023_03;2023-01-16;Eemsdelta;FYSIEK;FS;S;46;18005;48;13221;45;12208;3;1013;5;2324;53;15545;144967699,1;41278354425;129217304;37723617492;131504214,2;37824430285;149777958,2;41882117986;;;2025-04-18T09:23:33
2023_03;2023-01-16;Eemsdelta;FYSIEK;VES;SV;4;633;21;485;19;404;2;81;0;96;21;581;1435000;112100000;1435000;112100000;1435000;112100000;1435000;112100000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Eemsdelta;WDL;WD;W;20;20541;11;20086;0;0;11;20086;0;248;11;20334;2681070,491;8305952098;2488048,021;7918411940;2479849,94;5699785434;2673553,72;6041146488;;;2025-04-18T09:23:33
2023_03;2023-01-16;Groningen;FYSIEK;FS;S;127;54583;96;39760;87;36433;9;3327;44;9082;140;48842;351841342,6;95138744037;313667034,4;87500768757;316566215,2;87438500140;356902287,9;95406376898;;;2025-04-18T09:23:33
2023_03;2023-01-16;Groningen;FYSIEK;VES;SV;110;14417;223;11121;211;10482;12;639;12;2115;235;13236;37125000;3130185000;37125000;3130185000;37125000;3130185000;37125000;3130185000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Groningen;WDL;WD;W;13;26697;5;26259;0;0;5;26259;0;249;5;26508;1832921,914;5089158346;1692242,614;4829156425;1768729,21;2823294065;1918016,27;3276065954;;;2025-04-18T09:23:33
2023_03;2023-01-16;Het Hogeland;FYSIEK;FS;S;58;16194;64;12192;62;11446;2;746;2;1460;66;13652;174561641,1;36703858611;156043624,9;33822232088;161301052,2;33758596900;181833178,7;36995104620;;;2025-04-18T09:23:33
2023_03;2023-01-16;Het Hogeland;FYSIEK;VES;SV;4;1015;13;855;12;757;1;98;1;100;14;955;1715000;188095000;1715000;188095000;1715000;188095000;1715000;188095000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Het Hogeland;WDL;WD;W;10;21783;25;21453;0;0;25;21453;0;234;25;21687;2403691,263;6234280089;2185028,713;5931283609;2166333,49;4262931385;2384599,76;4813688636;;;2025-04-18T09:23:33
2023_03;2023-01-16;Midden-Groningen;FYSIEK;FS;S;53;18266;42;14431;34;13356;8;1075;15;1687;57;16118;129889862,8;35353851004;115664693,4;32374399986;115745882,1;31946495520;131897210,7;35247140184;;;2025-04-18T09:23:33
2023_03;2023-01-16;Midden-Groningen;FYSIEK;VES;SV;6;1458;13;1211;11;1060;2;151;0;151;13;1362;2565000;263765000;2565000;263765000;2565000;263765000;2565000;263765000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Midden-Groningen;WDL;WD;W;17;26046;16;25622;0;0;16;25622;0;203;16;25825;3496366,611;5806686353;3193183,001;5511180794;3197994,2;5664592274;3501935,53;5969922444;;;2025-04-18T09:23:33
2023_03;2023-01-16;Noardeast-Fryslân;FYSIEK;FS;S;4;327;2;207;2;128;0;79;0;84;2;291;488856,96;218054812,4;409225,37;199174135,8;447552,4;201623581,9;546278,52;221847501,9;;;2025-04-18T09:23:33
2023_03;2023-01-16;Noardeast-Fryslân;FYSIEK;VES;SV;1;435;0;407;0;379;0;28;0;22;0;429;135000;46975000;135000;46975000;135000;46975000;135000;46975000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Noordenveld;FYSIEK;FS;S;10;5133;3;3476;3;2954;0;522;1;1246;4;4722;6149602,39;5816247123;5075052,92;5382339078;5365500,21;5425837375;6613776,38;5926686437;;;2025-04-18T09:23:33
2023_03;2023-01-16;Noordenveld;FYSIEK;VES;SV;27;4560;44;4149;41;3844;3;305;0;302;44;4451;3520000;544260000;3520000;544260000;3520000;544515000;3520000;544515000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Oldambt;FYSIEK;FS;S;24;12012;14;9666;11;8346;3;1320;4;1599;18;11265;12025840,38;16777120006;10092835,36;15565732976;10488963,89;15726022809;12671065,17;16971367672;;;2025-04-18T09:23:33
2023_03;2023-01-16;Oldambt;FYSIEK;VES;SV;9;2325;14;2009;11;1878;3;131;0;262;14;2271;1400000;357020000;1400000;357020000;1400000;357020000;1400000;357020000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Oldambt;WDL;WD;W;0;956;1;951;0;0;1;951;0;5;1;956;5856,732453;155132945,6;4839,602453;146831997,5;4839,6;148568338,4;5856,73;156975461;;;2025-04-18T09:23:33
2023_03;2023-01-16;Ooststellingwerf;FYSIEK;FS;S;1;175;0;154;0;10;0;144;0;8;0;162;;13008740,84;;11789530,15;0;11789530,15;7000;41894715,84;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;IMS;IMS;BZ;181;4646;74;1391;0;0;74;1391;7;169;81;1560;22571356;481050702;22529188;479880820;22529188;481870196;22571356;482804202;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;WDL;NAMCO;BZ;1;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;WDL;WD;BZ;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;FYSIEK;VES;BZ;4;467;0;4;0;0;0;4;3;283;3;287;387100;5017000;385000;5005000;385000;5005000;387100;5017000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;FYSIEK;FS;BZ;32;7389;19;3787;0;3;19;3784;4;707;23;4494;23652223,54;3562935119;19436894,02;2913575564;15099028,18;2631725211;19343514,66;3282059001;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;;;BZ;0;67;0;30;0;0;0;30;0;12;0;42;;7408870,35;;4480157,04;;4261988,04;;7408870,35;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;WDL;WD;BZ;6;10484;3;6045;0;0;3;6045;0;457;3;6502;;0;;0;;0;;0;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;IMS;IMS;IMS;948;55957;1792;47846;995;27784;797;20062;8;665;1800;48511;62911500;3653011500;62911500;3653011500;62946500;3651274500;62946500;3656046500;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;FYSIEK;FS;S;2;1015;0;723;0;381;0;342;0;201;0;924;2158893,03;1667437249;1940610,21;1542044850;2409921,36;1487237372;2733168,27;1631540378;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;FYSIEK;VES;SV;1;327;1;310;1;278;0;32;0;10;1;320;105000;36380000;105000;36380000;105000;36380000;105000;36380000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Overig;WDL;WD;W;474;16986;76;12684;0;0;76;12684;3;470;79;13154;56068225,96;3196062167;53019380,03;3026563223;53887616,7;2808326743;57098649,58;3003164113;;;2025-04-18T09:23:33
2023_03;2023-01-16;Pekela;FYSIEK;FS;S;3;2870;3;2040;2;1210;1;830;3;558;6;2598;1325121,989;2283667056;1015550,919;2095822897;994536,9;2118739097;1438960,38;2535791996;;;2025-04-18T09:23:33
2023_03;2023-01-16;Pekela;FYSIEK;VES;SV;3;806;7;706;5;647;2;59;1;70;8;776;885000;147825000;885000;147825000;885000;147825000;885000;147825000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Stadskanaal;FYSIEK;FS;S;0;317;0;287;0;20;0;267;0;14;0;301;;30006941,59;;28283212,72;0;30987327,72;9800;56640551,59;;;2025-04-18T09:23:33
2023_03;2023-01-16;Stadskanaal;FYSIEK;VES;SV;0;6;1;6;1;3;0;3;0;0;1;6;20000;540000;20000;540000;20000;540000;20000;540000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Tynaarlo;FYSIEK;FS;S;10;6139;8;4327;2;3901;6;426;1;1460;9;5787;6990488,637;8239137855;5821555,417;7698956097;6050401,67;7720138878;7325449,15;8278051376;;;2025-04-18T09:23:33
2023_03;2023-01-16;Tynaarlo;FYSIEK;VES;SV;26;4803;41;4389;35;4054;6;335;0;289;41;4678;3710000;591695000;3710000;591695000;3710000;591695000;3710000;591695000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Veendam;FYSIEK;FS;S;10;9175;8;7387;3;6485;5;902;0;1312;8;8699;7153351,779;12055638596;5939378,539;11191449560;6200135,9;11215015755;7609638,25;12124402654;;;2025-04-18T09:23:33
2023_03;2023-01-16;Veendam;FYSIEK;VES;SV;4;2056;19;1745;17;1592;2;153;0;270;19;2015;1215000;290310000;1215000;290310000;1215000;290310000;1215000;290310000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Veendam;WDL;WD;W;48;355;0;0;0;0;0;0;1;5;1;5;4925995,619;11693177,87;4684383,049;11120697,53;4684382,72;11120696,58;4925995,29;11693176,92;;;2025-04-18T09:23:33
2023_03;2023-01-16;Westerkwartier;FYSIEK;FS;S;29;10771;11;7666;8;6339;3;1327;3;2197;14;9863;23369730,98;14115784861;20210906,11;13099531425;21970973,19;13270780875;25568748;14356512063;;;2025-04-18T09:23:33
2023_03;2023-01-16;Westerkwartier;FYSIEK;VES;SV;33;7460;61;6735;54;6233;7;502;2;532;63;7267;5340000;992175000;5340000;992175000;5340000;992175000;5340000;992175000;;;2025-04-18T09:23:33
2023_03;2023-01-16;Westerkwartier;WDL;WD;W;5;1058;1;1044;0;0;1;1044;2;6;3;1050;99050,07648;213872229,3;88959,16648;202568578,7;88959,18;205186162,4;99050,09;216633231;;;2025-04-18T09:23:33
2023_03;2023-01-16;Westerwolde;FYSIEK;FS;S;2;964;1;896;0;125;1;771;1;19;2;915;283473,33;298469001;234431,54;277995758,7;234431,54;284810457,6;326523,05;475800986,1;;;2025-04-18T09:23:33
2023_04;2023-01-23;Aa en Hunze;FYSIEK;FS;S;6;1363;2;945;1;608;1;337;3;295;5;1240;1370356,56;1358553604;1127749,46;1240183574;1183564,1;1244439944;1438097,24;1365717510;;;2025-04-18T09:23:33
2023_04;2023-01-23;Aa en Hunze;FYSIEK;VES;SV;9;1167;5;1073;4;967;1;106;0;58;5;1131;920000;129300000;920000;129300000;920000;129300000;920000;129300000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Assen;FYSIEK;FS;S;3;407;1;355;0;32;1;323;0;16;1;371;14030,03;91037544,52;14030,03;84371004,96;14030,03;85925212,96;23998,03;119908639,5;;;2025-04-18T09:23:33
2023_04;2023-01-23;Eemsdelta;FYSIEK;FS;S;53;18058;41;13262;37;12245;4;1017;8;2332;49;15594;144067054,1;41422421479;128357874,6;37851975366;130644784,8;37955075069;148877313,2;42030995299;;;2025-04-18T09:23:33
2023_04;2023-01-23;Eemsdelta;FYSIEK;VES;SV;5;638;5;490;5;409;0;81;1;97;6;587;1200000;113300000;1200000;113300000;1200000;113300000;1200000;113300000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Eemsdelta;WDL;WD;W;24;20565;29;20115;0;0;29;20115;0;248;29;20363;2010067,105;8307962165;1866209,365;7920278150;1858011,34;5701643445;2002550,39;6043149038;;;2025-04-18T09:23:33
2023_04;2023-01-23;Groningen;FYSIEK;FS;S;126;54709;107;39867;89;36522;18;3345;84;9166;191;49033;353032231,8;95491776269;314749794,3;87815518552;317633592,2;87756133733;358028443,9;95764405342;;;2025-04-18T09:23:33
2023_04;2023-01-23;Groningen;FYSIEK;VES;SV;92;14509;179;11300;167;10649;12;651;4;2119;183;13419;33660000;3163845000;33660000;3163845000;33660000;3163845000;33660000;3163845000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Groningen;WDL;WD;W;22;26719;22;26281;0;0;22;26281;0;249;22;26530;1427417,011;5090585763;1318212,891;4830474638;1394699,49;2824688764;1512511,37;3277578466;;;2025-04-18T09:23:33
2023_04;2023-01-23;Het Hogeland;FYSIEK;FS;S;131;16325;51;12243;46;11492;5;751;17;1477;68;13720;178965411,8;36882824023;159798835,1;33982030923;164976480,2;33923573381;186133054,5;37181237674;;;2025-04-18T09:23:33
2023_04;2023-01-23;Het Hogeland;FYSIEK;VES;SV;8;1023;5;860;5;762;0;98;0;100;5;960;1690000;189785000;1690000;189785000;1690000;189785000;1690000;189785000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Het Hogeland;WDL;WD;W;9;21792;18;21471;0;0;18;21471;0;234;18;21705;1886007,691;6236166097;1721787,181;5933005396;1721787,22;4264653172;1886007,73;4815574644;;;2025-04-18T09:23:33
2023_04;2023-01-23;Midden-Groningen;FYSIEK;FS;S;58;18324;38;14469;34;13390;4;1079;5;1692;43;16161;130935570,5;35484786575;116543913,8;32490943900;116614348,7;32063109868;132915739,4;35380055923;;;2025-04-18T09:23:33
2023_04;2023-01-23;Midden-Groningen;FYSIEK;VES;SV;14;1472;18;1229;17;1077;1;152;1;152;19;1381;2125000;265890000;2125000;265890000;2125000;265890000;2125000;265890000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Midden-Groningen;WDL;WD;W;12;26058;27;25649;0;0;27;25649;0;203;27;25852;3001230,894;5809687584;2740617,584;5513921412;2740617,45;5667332891;3001230,76;5972923675;;;2025-04-18T09:23:33
2023_04;2023-01-23;Noardeast-Fryslân;FYSIEK;FS;S;0;327;0;207;0;128;0;79;0;84;0;291;474937,33;218529749,7;403062,73;199577198,5;441389,76;202064971,7;532358,89;222379860,8;;;2025-04-18T09:23:33
2023_04;2023-01-23;Noardeast-Fryslân;FYSIEK;VES;SV;1;436;0;407;0;379;0;28;0;22;0;429;165000;47140000;165000;47140000;165000;47140000;165000;47140000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Noordenveld;FYSIEK;FS;S;8;5141;10;3486;6;2960;4;526;3;1249;13;4735;6041630,55;5822288754;4979436,73;5387318515;5269884,02;5431107259;6505804,54;5933192241;;;2025-04-18T09:23:33
2023_04;2023-01-23;Noordenveld;FYSIEK;VES;SV;34;4594;14;4163;10;3854;4;309;0;302;14;4465;3365000;547625000;3365000;547625000;3365000;547880000;3365000;547880000;;;2025-04-18T09:23:33
2023_04;2023-01-23;Oldambt;FYSIEK;FS;S;19;12031;14;9680;8;8354;6;1326;8;1607;22;11287;12020011;16789140017;10102799,32;15575835776;10498927,85;15736521737;12665235,79;16984032908;;;2025-04-18T09:23:33
